imdb_id,title,runtime,overview,rated,imdb_votes,popularity,imdb_rating,rotten_tomatoes_rating,metacritic_rating,budget,revenue,financial_success,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2,release_year,outcome
tt0362120,Scary Movie 4,83 min,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",PG-13,"130,250",31.504,5.1,34.0,40.0,45000000,178262620,True,Anna Faris, Regina Hall, Craig Bierko,Comedy,,,David Zucker,,2006,False
tt0068473,Deliverance,109 min,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",R,"120,834",24.723,7.7,89.0,80.0,2000000,46122355,True,Jon Voight, Burt Reynolds, Ned Beatty,Adventure, Drama, Thriller,John Boorman,,1972,True
tt2397461,Clifford the Big Red Dog,96 min,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",PG,"17,394",30.984,5.9,58.0,55.0,64000000,107347356,True,Darby Camp, Jack Whitehall, Izaac Wang,Adventure, Comedy, Family,Walt Becker,,2021,False
tt0113855,Mortal Kombat,110 min,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",R,"192,758",31.441,6.0,55.0,44.0,18000000,122195920,True,Lewis Tan, Jessica McNamee, Josh Lawson,Action, Adventure, Fantasy,Simon McQuoid,,1995,False
tt0469641,World Trade Center,129 min,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",PG-13,"88,372",43.999,6.0,66.0,66.0,65000000,163200000,True,Nicolas Cage, Michael Peña, Maria Bello,Drama, History, Thriller,Oliver Stone,,2006,False
tt0048424,The Night of the Hunter,92 min,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.",Approved,"99,348",31.423,8.0,93.0,97.0,795000,0,False,Robert Mitchum, Shelley Winters, Lillian Gish,Crime, Drama, Film-Noir,Charles Laughton,,1955,False
tt5580390,The Shape of Water,123 min,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",R,"451,457",31.416,7.3,92.0,87.0,19500000,195300000,True,Sally Hawkins, Octavia Spencer, Michael Shannon,Drama, Fantasy, Romance,Guillermo del Toro,,2017,True
tt1092026,Paul,104 min,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",R,"268,382",31.415,6.9,70.0,57.0,40000000,98000000,True,Simon Pegg, Nick Frost, Seth Rogen,Adventure, Comedy, Sci-Fi,Greg Mottola,,2011,False
tt0086879,Amadeus,160 min,"Wolfgang Amadeus Mozart is a remarkably talented young Viennese composer who unwittingly finds a fierce rival in the disciplined and determined Antonio Salieri. Resenting Mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious Salieri is gradually consumed by his jealousy and becomes obsessed with Mozart's downfall, leading to a devious scheme that has dire consequences for both men.",PG,"432,792",31.404,8.4,89.0,87.0,18000000,90000000,True,F. Murray Abraham, Tom Hulce, Elizabeth Berridge,Biography, Drama, Music,Milos Forman,,1984,True
tt0805526,Facing the Giants,111 min,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,PG,"18,244",31.388,6.5,16.0,38.0,100000,10307987,True,Alex Kendrick, Shannen Fields, Jason McLeod,Drama, Sport,,Alex Kendrick,,2006,False
tt1068680,Yes Man,104 min,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,PG-13,"386,922",29.708,6.8,46.0,46.0,70000000,223200000,True,Jim Carrey, Zooey Deschanel, Bradley Cooper,Comedy, Romance,,Peyton Reed,,2008,False
tt0061512,Cool Hand Luke,127 min,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",Approved,"190,445",18.819,8.1,100.0,92.0,3200000,16217773,True,Paul Newman, George Kennedy, Strother Martin,Crime, Drama,,Stuart Rosenberg,,1967,True
tt1465522,Tucker and Dale vs. Evil,89 min,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",R,"195,187",32.454,7.5,85.0,65.0,5000000,5224938,True,Tyler Labine, Alan Tudyk, Katrina Bowden,Comedy, Horror,,Eli Craig,,2010,True
tt0212720,A.I. Artificial Intelligence,146 min,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",PG-13,"325,492",31.339,7.2,76.0,65.0,100000000,235926552,True,Haley Joel Osment, Jude Law, Frances O'Connor,Adventure, Drama, Sci-Fi,Steven Spielberg,,2001,True
tt19500164,Nimona,101 min,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",PG,"52,041",31.326,7.5,92.0,75.0,0,0,False,Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang,Animation, Action, Adventure,Nick Bruno, Troy Quane,2023,False
tt0402022,Æon Flux,93 min,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",PG-13,"133,467",26.699,5.4,9.0,36.0,62000000,53321673,False,Charlize Theron, Frances McDormand, Sophie Okonedo,Action, Adventure, Sci-Fi,Karyn Kusama,,2005,False
tt0284929,Ted Bundy,99 min,"Seattle, 1974. Ted Bundy gives into his violent passions and embarks on a cross country killing spree, leaving a trail of raped, tortured, murdered, dismembered, and defiled corpses in his wake…",R,"8,230",24.447,5.8,41.0,37.0,1200000,68716,False,Michael Reilly Burke, Boti Bliss, Julianna McCarthy,Biography, Crime, Drama,Matthew Bright,,2002,False
tt0281322,Undisputed,94 min,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",R,"34,757",31.3,6.1,49.0,58.0,20000000,14946150,False,Wesley Snipes, Ving Rhames, Peter Falk,Action, Crime, Drama,Walter Hill,,2002,False
tt0300556,Timeline,116 min,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,PG-13,"66,523",31.291,5.6,13.0,28.0,80000000,43935763,False,Paul Walker, Gerard Butler, Billy Connolly,Action, Adventure, Sci-Fi,Richard Donner,,2003,False
tt4218572,Widows,129 min,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",R,"104,810",28.449,6.8,91.0,84.0,42000000,73900000,True,Viola Davis, Michelle Rodriguez, Elizabeth Debicki,Crime, Drama, Thriller,Steve McQueen,,2018,True
tt0268397,Jimmy Neutron: Boy Genius,82 min,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",G,"38,466",22.941,6.1,74.0,65.0,25000000,80936232,True,Debi Derryberry, Rob Paulsen, Megan Cavanagh,Animation, Action, Adventure,John A. Davis,,2001,True
tt0075005,The Omen,111 min,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",R,"136,215",36.938,7.5,85.0,62.0,2800000,60922980,True,Gregory Peck, Lee Remick, Harvey Stephens,Horror, Mystery,,Richard Donner,,1976,True
tt0271668,National Security,88 min,"Earl Montgomery, a bombastic police academy reject, and Hank Rafferty, a disgraced, mild-mannered cop, can't seem to escape each other. They met on opposite sides of the law during a routine traffic stop that escalated out of control; now as lowly security guards they're thrown together to bust a smuggling operation.",PG-13,"55,096",31.228,5.6,11.0,31.0,0,50097949,True,Martin Lawrence, Steve Zahn, Colm Feore,Action, Comedy, Crime,Dennis Dugan,,2003,False
tt0116996,Mars Attacks!,106 min,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. But when a peaceful exchange ends in the total annihilation of the U.S. Congress, military men call for a full-scale nuclear retaliation.",PG-13,"246,217",24.928,6.4,56.0,52.0,70000000,101371017,True,Jack Nicholson, Pierce Brosnan, Sarah Jessica Parker,Comedy, Sci-Fi,,Tim Burton,,1996,False
tt0061747,Hang 'em High,114 min,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",Approved,"43,763",31.184,7.0,92.0,62.0,1800000,6800000,True,Clint Eastwood, Inger Stevens, Pat Hingle,Drama, Western,,Ted Post,,1968,True
tt0457939,The Holiday,136 min,"Two women, one from the United States and one from the United Kingdom, swap homes at Christmas time after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",PG-13,"326,845",31.156,6.9,50.0,52.0,85000000,194168700,True,Kate Winslet, Cameron Diaz, Jude Law,Comedy, Romance,,Nancy Meyers,,2006,False
tt12003946,Violent Night,112 min,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",R,"101,482",27.699,6.7,73.0,55.0,20000000,75734910,True,David Harbour, John Leguizamo, Beverly D'Angelo,Action, Comedy, Thriller,Tommy Wirkola,,2022,False
tt0088930,Clue,94 min,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",PG,"111,446",40.167,7.2,71.0,41.0,15000000,14643997,False,Eileen Brennan, Tim Curry, Madeline Kahn,Comedy, Crime, Mystery,Jonathan Lynn,,1985,False
tt6324278,Abominable,97 min,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",PG,"42,872",26.424,7.0,82.0,61.0,75000000,190304772,True,Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor,Animation, Adventure, Comedy,Jill Culton, Todd Wilderman,2019,True
tt0098084,Pet Sematary,103 min,"After the Creed family's cat is accidentally killed, a friendly neighbor advises its burial in a mysterious nearby cemetery.",R,"116,579",30.163,6.5,56.0,38.0,11500000,57500000,True,Dale Midkiff, Denise Crosby, Fred Gwynne,Fantasy, Horror, Thriller,Mary Lambert,,1989,False
tt0158983,"South Park: Bigger, Longer & Uncut",81 min,"When Stan, Kyle, Cartman and Kenny sneak into an R-rated movie featuring Canadians Terrance and Philip, they are pronounced 'corrupted', and their parents pressure the United States to wage war against Canada.",R,"216,383",31.912,7.7,81.0,73.0,21000000,83137864,True,Trey Parker, Matt Stone, Mary Kay Bergman,Animation, Comedy, Fantasy,Trey Parker,,1999,True
tt0129387,There's Something About Mary,119 min,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",R,"332,169",31.069,7.1,84.0,69.0,23000000,369900000,True,Cameron Diaz, Matt Dillon, Ben Stiller,Comedy, Romance,,Bobby Farrelly, Peter Farrelly,1998,True
tt0253754,Star Trek: Nemesis,116 min,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",PG-13,"84,485",31.068,6.4,38.0,51.0,60000000,67336470,True,Patrick Stewart, Jonathan Frakes, Brent Spiner,Action, Adventure, Sci-Fi,Stuart Baird,,2002,False
tt1838556,Honest Thief,99 min,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",PG-13,"58,610",31.006,6.0,41.0,46.0,0,31220247,True,Liam Neeson, Kate Walsh, Jai Courtney,Action, Thriller,,Mark Williams,,2020,False
tt11252248,Dog,101 min,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,PG-13,"47,574",30.998,6.5,77.0,61.0,20000000,84774243,True,Channing Tatum, Ryder McLaughlin, Aavi Haas,Comedy, Drama,,Reid Carolin, Channing Tatum,2022,True
tt0463998,Freedom Writers,123 min,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",PG-13,"86,115",30.995,7.6,70.0,64.0,21000000,43095175,True,Hilary Swank, Imelda Staunton, Patrick Dempsey,Biography, Crime, Drama,Richard LaGravenese,,2007,True
tt6412452,The Ballad of Buster Scruggs,133 min,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",R,"170,481",30.989,7.2,89.0,79.0,0,0,False,Tim Blake Nelson, Willie Watson, Clancy Brown,Comedy, Drama, Musical,Ethan Coen, Joel Coen,2018,False
tt4530422,Overlord,110 min,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",R,"107,917",30.979,6.6,82.0,60.0,38000000,41657844,True,Jovan Adepo, Wyatt Russell, Mathilde Ollivier,Action, Horror, Sci-Fi,Julius Avery,,2018,False
tt0290002,Meet the Fockers,115 min,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",PG-13,"289,794",23.894,6.3,39.0,41.0,80000000,516642939,True,Ben Stiller, Robert De Niro, Blythe Danner,Comedy, Romance,,Jay Roach,,2004,False
tt0186151,Frequency,118 min,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",PG-13,"117,016",43.308,7.4,70.0,67.0,31000000,68106245,True,Dennis Quaid, Jim Caviezel, Shawn Doyle,Crime, Drama, Mystery,Gregory Hoblit,,2000,True
tt0112384,Apollo 13,140 min,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",PG,"319,134",30.926,7.7,96.0,77.0,52000000,355237933,True,Tom Hanks, Bill Paxton, Kevin Bacon,Adventure, Drama, History,Ron Howard,,1995,True
tt0259484,Paid in Full,97 min,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch, goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.",R,"14,480",23.14,7.0,53.0,49.0,0,3100000,True,Mekhi Phifer, Wood Harris, Chi McBride,Action, Crime, Drama,Charles Stone III,,2002,False
tt0433362,Daybreakers,98 min,"In the year 2019, a plague has transformed almost every human into a vampire. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",R,"135,864",30.911,6.4,69.0,57.0,20000000,51417188,True,Ethan Hawke, Willem Dafoe, Sam Neill,Action, Horror, Sci-Fi,Michael Spierig, Peter Spierig,2010,False
tt13314558,Day Shift,113 min,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,R,"91,895",30.896,6.1,56.0,51.0,0,0,False,Jamie Foxx, Dave Franco, Natasha Liu Bordizzo,Action, Comedy, Fantasy,J.J. Perry,,2022,False
tt7752126,Brightburn,90 min,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",R,"110,006",29.393,6.1,57.0,44.0,6000000,33224654,True,Elizabeth Banks, David Denman, Jackson A. Dunn,Drama, Horror, Mystery,David Yarovesky,,2019,False
tt0890870,Saw IV,93 min,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",R,"166,590",30.877,5.9,18.0,36.0,10000000,139352633,True,Tobin Bell, Scott Patterson, Louis Ferreira,Horror, Mystery, Thriller,Darren Lynn Bousman,,2007,False
tt14199590,One Shot,96 min,"An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner.",N/A,"6,824",30.87,5.6,59.0,39.0,0,29439,True,Scott Adkins, Ashley Greene, Ryan Phillippe,Action, Thriller,,James Nunn,,2021,False
tt0293662,The Transporter,92 min,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",PG-13,"323,840",30.859,6.8,54.0,51.0,21000000,43900000,True,Jason Statham, Shu Qi, Matt Schulze,Action, Crime, Thriller,Louis Leterrier, Corey Yuen,2002,False
tt0490215,Silence,161 min,"Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.",R,"124,384",28.631,7.2,83.0,79.0,46000000,23700000,False,Andrew Garfield, Adam Driver, Liam Neeson,Drama, History,,Martin Scorsese,,2016,False
tt0385752,The Golden Compass,113 min,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",PG-13,"197,740",28.626,6.1,42.0,51.0,180000000,372200000,True,Nicole Kidman, Daniel Craig, Dakota Blue Richards,Adventure, Family, Fantasy,Chris Weitz,,2007,False
tt0091064,The Fly,96 min,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",R,"205,292",30.825,7.6,93.0,79.0,15000000,60629159,True,Jeff Goldblum, Geena Davis, John Getz,Drama, Horror, Sci-Fi,David Cronenberg,,1986,True
tt0091042,Ferris Bueller's Day Off,103 min,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",PG-13,"391,887",30.124,7.8,83.0,61.0,6000000,70100000,True,Matthew Broderick, Alan Ruck, Mia Sara,Comedy,,,John Hughes,,1986,True
tt6003368,Diary of a Wimpy Kid: The Long Haul,91 min,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,PG,"11,164",30.814,4.3,19.0,39.0,22000000,40120144,True,Jason Drucker, Alicia Silverstone, Tom Everett Scott,Adventure, Comedy, Family,David Bowers,,2017,False
tt4081630,The Valet,124 min,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.",PG-13,"16,399",30.792,6.7,75.0,62.0,0,0,False,Eugenio Derbez, Samara Weaving, Max Greenfield,Comedy, Drama, Romance,Richard Wong,,2022,False
tt0298203,8 Mile,110 min,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",R,"326,423",37.37,7.2,75.0,77.0,41000000,242875078,True,Eminem, Brittany Murphy, Kim Basinger,Drama, Music,,Curtis Hanson,,2002,True
tt6968614,The Mother,115 min,"A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",R,"48,923",30.779,5.6,43.0,45.0,0,0,False,Jennifer Lopez, Lucy Paez, Omari Hardwick,Action, Thriller,,Niki Caro,,2023,False
tt0271027,Kiss of the Dragon,98 min,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",R,"67,092",30.867,6.6,52.0,58.0,25000000,64437847,True,Jet Li, Bridget Fonda, Tchéky Karyo,Action, Crime, Thriller,Chris Nahon,,2001,False
tt5758778,Skyscraper,102 min,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",PG-13,"136,440",30.766,5.8,48.0,51.0,125000000,292400000,True,Dwayne Johnson, Neve Campbell, Chin Han,Action, Adventure, Thriller,Rawson Marshall Thurber,,2018,False
tt0282209,Darkness Falls,86 min,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",PG-13,"33,625",18.453,5.0,10.0,23.0,0,0,False,Chaney Kley, Emma Caulfield Ford, Antony Burrows,Fantasy, Horror, Mystery,Jonathan Liebesman,,2003,False
tt1571234,Mortal Engines,128 min,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",PG-13,"143,268",30.751,6.1,26.0,44.0,100000000,83869818,False,Hera Hilmar, Robert Sheehan, Hugo Weaving,Action, Adventure, Fantasy,Christian Rivers,,2018,False
tt0498380,Letters from Iwo Jima,141 min,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",R,"171,232",30.74,7.8,91.0,89.0,19000000,68673228,True,Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara,Action, Adventure, Drama,Clint Eastwood,,2006,True
tt2039338,Flatliners,115 min,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",R,"94,329",30.738,6.5,50.0,55.0,19000000,45200000,True,Kiefer Sutherland, Kevin Bacon, Julia Roberts,Drama, Horror, Sci-Fi,Joel Schumacher,,2017,False
tt0061578,The Dirty Dozen,150 min,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",Approved,"79,988",35.111,7.7,82.0,73.0,5400000,45300000,True,Lee Marvin, Ernest Borgnine, Charles Bronson,Action, Adventure, War,Robert Aldrich,,1967,True
tt0104257,A Few Good Men,138 min,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",R,"292,082",30.358,7.7,84.0,62.0,40000000,243240178,True,Tom Cruise, Jack Nicholson, Demi Moore,Drama, Thriller,,Rob Reiner,,1992,True
tt0120841,Species II,93 min,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",R,"31,846",24.605,4.5,9.0,19.0,35000000,19200000,False,Natasha Henstridge, Michael Madsen, Marg Helgenberger,Action, Horror, Sci-Fi,Peter Medak,,1998,False
tt0762107,I Now Pronounce You Chuck & Larry,115 min,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core—which is why when widower Larry asks Chuck to pose as his lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",PG-13,"155,141",24.354,5.9,14.0,37.0,85000000,187134117,True,Adam Sandler, Kevin James, Jessica Biel,Comedy, Romance,,Dennis Dugan,,2007,False
tt1213012,Alpha and Omega,90 min,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",PG,"15,338",30.673,5.1,20.0,36.0,20000000,50507267,True,Hayden Panettiere, Christina Ricci, Justin Long,Animation, Adventure, Comedy,Anthony Bell, Ben Gluck,2010,False
tt0288477,Ghost Ship,91 min,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.",R,"110,289",30.655,5.6,15.0,28.0,35000000,71142361,True,Julianna Margulies, Gabriel Byrne, Ron Eldard,Horror, Mystery, Thriller,Steve Beck,,2002,False
tt0062776,Candy,108 min,A high school girl encounters a variety of kookie characters and humorous sexual situations while searching for the meaning of life.,R,"48,079",30.638,7.2,47.0,57.0,3000000,0,False,Heath Ledger, Abbie Cornish, Geoffrey Rush,Drama, Romance,,Neil Armfield,,1968,False
tt0257076,S.W.A.T.,117 min,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",PG-13,"155,071",30.627,6.1,48.0,45.0,80000000,207700000,True,Samuel L. Jackson, Colin Farrell, Michelle Rodriguez,Action, Adventure, Crime,Clark Johnson,,2003,False
tt0450278,Hostel,94 min,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",R,"192,796",30.618,5.9,59.0,55.0,4800000,81979826,True,Jay Hernandez, Derek Richardson, Eythor Gudjonsson,Horror,,,Eli Roth,,2005,False
