imdb_id,title,release_year,runtime,genre,overview,director,actors,rated,imdb_votes,popularity,budget,revenue,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2
tt0109686,Dumb and Dumber,1994,107 min,Comedy,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.","Peter Farrelly, Bobby Farrelly","Jim Carrey, Jeff Daniels, Lauren Holly",PG-13,"417,018",44.721,16000000,247275374,Jim Carrey, Jeff Daniels, Lauren Holly,Comedy,,,Peter Farrelly, Bobby Farrelly
tt0099653,Ghost,1990,127 min,"Drama, Fantasy, Romance","Even though Sam Wheat, the successful investment counsellor, still finds it difficult to express his deeper feelings for her after all these years, his young potter girlfriend, Molly Jensen, is the love of his life. However, a curious case of a systematic discrepancy will prepare the ground for a hideous urban homicide in one of Manhattan's dark alleys, trapping, seemingly forever, the unfortunate deceased's immortal soul in the realm of the mortals. With the condemned spirit unable to interact with the physical world--and as Molly's life, too, is in grave danger--Sam will have to turn to the spiritual medium, Oda Mae Brown, to warn and protect her. Can Oda and the ghost settle the unfinished business in time?",Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg",PG-13,"239,432",44.669,22000000,505000000,Patrick Swayze, Demi Moore, Whoopi Goldberg,Drama, Fantasy, Romance,Jerry Zucker,
tt0034583,Casablanca,1943,102 min,"Drama, Romance, War","In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",Michael Curtiz,"Humphrey Bogart, Ingrid Bergman, Paul Henreid",PG,"611,472",44.552,878000,10462500,Humphrey Bogart, Ingrid Bergman, Paul Henreid,Drama, Romance, War,Michael Curtiz,
tt2302755,Olympus Has Fallen,2013,119 min,"Action, Thriller","When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman",R,"294,570",44.537,70000000,170270201,Gerard Butler, Aaron Eckhart, Morgan Freeman,Action, Thriller,,Antoine Fuqua,
tt0059742,The Sound of Music,1965,172 min,"Biography, Drama, Family","In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.  Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 2003.",Robert Wise,"Julie Andrews, Christopher Plummer, Eleanor Parker",G,"264,614",44.505,8200000,286214286,Julie Andrews, Christopher Plummer, Eleanor Parker,Biography, Drama, Family,Robert Wise,
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,87 min,"Adventure, Comedy, Family","Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",Mike Mitchell,"Justin Long, Matthew Gray Gubler, Jesse McCartney",G,"40,342",44.467,75000000,342695435,Justin Long, Matthew Gray Gubler, Jesse McCartney,Adventure, Comedy, Family,Mike Mitchell,
tt4550098,Nocturnal Animals,2016,116 min,"Drama, Thriller","Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",Tom Ford,"Amy Adams, Jake Gyllenhaal, Michael Shannon",R,"314,359",44.46,22500000,29300000,Amy Adams, Jake Gyllenhaal, Michael Shannon,Drama, Thriller,,Tom Ford,
tt0087182,Dune,1984,137 min,"Action, Adventure, Sci-Fi","In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel.  The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune.  Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom.",David Lynch,"Kyle MacLachlan, Virginia Madsen, Francesca Annis",PG-13,"182,211",44.414,40000000,30982607,Kyle MacLachlan, Virginia Madsen, Francesca Annis,Action, Adventure, Sci-Fi,David Lynch,
tt15791034,Barbarian,2022,102 min,"Horror, Mystery, Thriller","In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",Zach Cregger,"Georgina Campbell, Bill Skarsgård, Justin Long",R,"198,490",44.409,4500000,45400000,Georgina Campbell, Bill Skarsgård, Justin Long,Horror, Mystery, Thriller,Zach Cregger,
tt0822854,Shooter,2007,124 min,"Action, Drama, Thriller","A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",Antoine Fuqua,"Mark Wahlberg, Michael Peña, Rhona Mitra",R,"359,125",44.404,61000000,95700000,Mark Wahlberg, Michael Peña, Rhona Mitra,Action, Drama, Thriller,Antoine Fuqua,
tt0356470,A Cinderella Story,2004,95 min,"Comedy, Family, Romance","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",Mark Rosman,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge",PG,"95,201",44.383,19000000,70067909,Hilary Duff, Chad Michael Murray, Jennifer Coolidge,Comedy, Family, Romance,Mark Rosman,
tt4701182,Bumblebee,2018,114 min,"Action, Adventure, Sci-Fi","On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",Travis Knight,"Hailee Steinfeld, Jorge Lendeborg Jr., John Cena",PG-13,"191,683",44.371,135000000,467989645,Hailee Steinfeld, Jorge Lendeborg Jr., John Cena,Action, Adventure, Sci-Fi,Travis Knight,
tt4073790,The Darkest Minds,2018,104 min,"Action, Adventure, Drama","After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",Jennifer Yuh Nelson,"Amandla Stenberg, Mandy Moore, Bradley Whitford",PG-13,"36,573",44.368,34000000,41142379,Amandla Stenberg, Mandy Moore, Bradley Whitford,Action, Adventure, Drama,Jennifer Yuh Nelson,
tt1397280,Taken 2,2012,92 min,"Action, Crime, Thriller","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",Olivier Megaton,"Liam Neeson, Famke Janssen, Maggie Grace",PG-13,"325,038",44.338,45000000,376100000,Liam Neeson, Famke Janssen, Maggie Grace,Action, Crime, Thriller,Olivier Megaton,
tt11365186,Redeeming Love,2022,134 min,"Drama, Romance, Western",A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,D.J. Caruso,"Abigail Cowen, Tom Lewis, Eric Dane",PG-13,"15,548",44.178,30000000,9500000,Abigail Cowen, Tom Lewis, Eric Dane,Drama, Romance, Western,D.J. Caruso,
tt0808151,Angels & Demons,2009,138 min,"Action, Mystery, Thriller","Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.",Ron Howard,"Tom Hanks, Ewan McGregor, Ayelet Zurer",PG-13,"312,089",44.152,150000000,485900000,Tom Hanks, Ewan McGregor, Ayelet Zurer,Action, Mystery, Thriller,Ron Howard,
tt15486810,Teen Wolf: The Movie,2023,141 min,"Action, Drama, Fantasy","The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.",Russell Mulcahy,"Tyler Posey, Crystal Reed, Holland Roden",TV-MA,"14,771",44.13,0,0,Tyler Posey, Crystal Reed, Holland Roden,Action, Drama, Fantasy,Russell Mulcahy,
tt1259521,The Cabin in the Woods,2012,95 min,"Horror, Mystery, Thriller",A group of teens journey to a remote cabin in the woods where their fate is unknowingly controlled by technicians as part of a worldwide conspiracy where all horror movie clichés are revealed to be part of an elaborate sacrifice ritual.,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison",R,"456,513",44.121,30000000,71038838,Kristen Connolly, Chris Hemsworth, Anna Hutchison,Horror, Mystery, Thriller,Drew Goddard,
tt0831387,Godzilla,2014,123 min,"Action, Adventure, Sci-Fi","Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",Gareth Edwards,"Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston",PG-13,"446,303",44.116,160000000,524978362,Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston,Action, Adventure, Sci-Fi,Gareth Edwards,
tt2463208,The Adam Project,2022,106 min,"Action, Adventure, Comedy","After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",Shawn Levy,"Ryan Reynolds, Walker Scobell, Mark Ruffalo",PG-13,"236,902",43.954,116000000,0,Ryan Reynolds, Walker Scobell, Mark Ruffalo,Action, Adventure, Comedy,Shawn Levy,
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,119 min,"Comedy, Drama","A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",Alejandro G. Iñárritu,"Michael Keaton, Zach Galifianakis, Edward Norton",R,"671,160",43.943,18000000,103215094,Michael Keaton, Zach Galifianakis, Edward Norton,Comedy, Drama,,Alejandro G. Iñárritu,
tt1524930,Vacation,2015,99 min,"Adventure, Comedy","Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.","John Francis Daley, Jonathan Goldstein","Ed Helms, Christina Applegate, Skyler Gisondo",R,"123,266",43.939,31000000,104400000,Ed Helms, Christina Applegate, Skyler Gisondo,Adventure, Comedy,,John Francis Daley, Jonathan Goldstein
tt0089218,The Goonies,1985,114 min,"Adventure, Comedy, Family","A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",Richard Donner,"Sean Astin, Josh Brolin, Jeff Cohen",PG,"302,565",43.934,19000000,61389680,Sean Astin, Josh Brolin, Jeff Cohen,Adventure, Comedy, Family,Richard Donner,
tt0083907,The Evil Dead,1981,85 min,Horror,"In 1979, a group of college students find a Sumerian Book of the Dead in an old wilderness cabin they've rented for a weekend getaway.",Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor",NC-17,"235,506",43.908,350000,29612367,Bruce Campbell, Ellen Sandweiss, Richard DeManincor,Horror,,,Sam Raimi,
tt2660888,Star Trek Beyond,2016,122 min,"Action, Adventure, Sci-Fi","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",Justin Lin,"Chris Pine, Zachary Quinto, Karl Urban",PG-13,"260,371",43.868,185000000,343471816,Chris Pine, Zachary Quinto, Karl Urban,Action, Adventure, Sci-Fi,Justin Lin,
tt0145660,Austin Powers: The Spy Who Shagged Me,1999,95 min,"Action, Adventure, Comedy","When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",Jay Roach,"Mike Myers, Heather Graham, Michael York",PG-13,"251,027",43.831,33000000,312016928,Mike Myers, Heather Graham, Michael York,Action, Adventure, Comedy,Jay Roach,
